"date","city_num","pm25"
"20020601.tif",1,20.7271823883057
"20020601.tif",2,20.8059005737305
"20020601.tif",3,20.3717136383057
"20020601.tif",4,20.5148754119873
"20020601.tif",5,20.6945571899414
"20020601.tif",6,20.6439332962036
"20020601.tif",7,20.6749362945557
"20020601.tif",8,20.7031764984131
"20020601.tif",9,21.0334005355835
"20020601.tif",10,21.1597080230713
"20020601.tif",11,21.7605504989624
"20020601.tif",12,21.802095413208
"20020601.tif",13,22.1235227584839
"20020601.tif",14,21.7605504989624
"20020601.tif",15,22.0157527923584
"20020601.tif",16,22.1463203430176
"20020601.tif",17,20.4302845001221
"20020601.tif",18,20.2960443496704
"20020601.tif",19,19.7409610748291
"20020601.tif",20,20.0068016052246
"20020601.tif",21,19.2265329360962
"20020601.tif",22,19.3858051300049
"20020601.tif",23,19.8079843521118
"20020601.tif",24,20.2892608642578
"20020601.tif",25,19.570894241333
"20020601.tif",26,18.8544235229492
"20020602.tif",1,21.9038486480713
"20020602.tif",2,21.9706935882568
"20020602.tif",3,21.5076446533203
"20020602.tif",4,21.6459112167358
"20020602.tif",5,21.8230209350586
"20020602.tif",6,21.8765859603882
"20020602.tif",7,21.4124240875244
"20020602.tif",8,22.1428670883179
"20020602.tif",9,22.1096954345703
"20020602.tif",10,22.246527671814
"20020602.tif",11,22.7473087310791
"20020602.tif",12,22.6059843699137
"20020602.tif",13,22.7838048934937
"20020602.tif",14,22.7473087310791
"20020602.tif",15,22.6221361160278
"20020602.tif",16,22.9209365844727
"20020602.tif",17,21.5814228057861
"20020602.tif",18,21.4769401550293
"20020602.tif",19,20.8051567077637
"20020602.tif",20,20.8686828613281
"20020602.tif",21,20.6460819244385
"20020602.tif",22,20.7759819030762
"20020602.tif",23,21.0156421661377
"20020602.tif",24,21.4314622879028
"20020602.tif",25,20.7901248931885
"20020602.tif",26,20.2440528869629
"20020603.tif",1,26.0157241821289
"20020603.tif",2,26.096622467041
"20020603.tif",3,25.7769050598145
"20020603.tif",4,26.0659427642822
"20020603.tif",5,26.2692975997925
"20020603.tif",6,26.2146558761597
"20020603.tif",7,25.626708984375
"20020603.tif",8,25.4371728897095
"20020603.tif",9,25.3002853393555
"20020603.tif",10,25.4765043258667
"20020603.tif",11,26.2218570709229
"20020603.tif",12,26.2804787953695
"20020603.tif",13,26.6441679000854
"20020603.tif",14,26.2218570709229
"20020603.tif",15,26.7196273803711
"20020603.tif",16,27.0415325164795
"20020603.tif",17,25.3398857116699
"20020603.tif",18,25.1799726486206
"20020603.tif",19,24.6231508255005
"20020603.tif",20,24.5094871520996
"20020603.tif",21,23.568886756897
"20020603.tif",22,23.60080909729
"20020603.tif",23,23.8063592910767
"20020603.tif",24,24.9337787628174
"20020603.tif",25,23.8059692382812
"20020603.tif",26,23.2613830566406
"20020604.tif",1,31.2496585845947
"20020604.tif",2,31.3854675292969
"20020604.tif",3,30.8421401977539
"20020604.tif",4,31.1766710281372
"20020604.tif",5,31.3434114456177
"20020604.tif",6,31.4781341552734
"20020604.tif",7,31.6459865570068
"20020604.tif",8,32.8409252166748
"20020604.tif",9,32.6481800079346
"20020604.tif",10,33.0047779083252
"20020604.tif",11,33.9248790740967
"20020604.tif",12,33.7762972513835
"20020604.tif",13,34.0377712249756
"20020604.tif",14,33.9248790740967
"20020604.tif",15,33.7569122314453
"20020604.tif",16,34.0346908569336
"20020604.tif",17,31.2003307342529
"20020604.tif",18,31.156720161438
"20020604.tif",19,30.600977897644
"20020604.tif",20,30.7614784240723
"20020604.tif",21,30.4271860122681
"20020604.tif",22,30.2586135864258
"20020604.tif",23,30.467378616333
"20020604.tif",24,32.3428859710693
"20020604.tif",25,31.4801959991455
"20020604.tif",26,30.5953731536865
"20020605.tif",1,17.9738712310791
"20020605.tif",2,18.0237865447998
"20020605.tif",3,17.7359485626221
"20020605.tif",4,17.7137126922607
"20020605.tif",5,17.7583236694336
"20020605.tif",6,18.0500392913818
"20020605.tif",7,18.0303649902344
"20020605.tif",8,19.3719367980957
"20020605.tif",9,19.0698566436768
"20020605.tif",10,19.2752885818481
"20020605.tif",11,20.121750831604
"20020605.tif",12,20.2374718983968
"20020605.tif",13,20.5709047317505
"20020605.tif",14,20.121750831604
"20020605.tif",15,20.5591955184937
"20020605.tif",16,20.6494770050049
"20020605.tif",17,18.0235557556152
"20020605.tif",18,17.9593114852905
"20020605.tif",19,17.4347057342529
"20020605.tif",20,17.8514881134033
"20020605.tif",21,17.2378807067871
"20020605.tif",22,17.2992572784424
"20020605.tif",23,17.5703639984131
"20020605.tif",24,18.1935138702393
"20020605.tif",25,17.3804149627686
"20020605.tif",26,16.8785209655762
"20020606.tif",1,18.390043258667
"20020606.tif",2,18.4970741271973
"20020606.tif",3,18.6956214904785
"20020606.tif",4,18.836368560791
"20020606.tif",5,18.917797088623
"20020606.tif",6,18.7941341400146
"20020606.tif",7,18.7389850616455
"20020606.tif",8,19.1586198806763
"20020606.tif",9,18.9848175048828
"20020606.tif",10,19.0494947433472
"20020606.tif",11,19.2201614379883
"20020606.tif",12,19.3320598602295
"20020606.tif",13,19.4674415588379
"20020606.tif",14,19.2201614379883
"20020606.tif",15,19.43918800354
"20020606.tif",16,19.3225193023682
"20020606.tif",17,18.4016418457031
"20020606.tif",18,18.26185131073
"20020606.tif",19,17.9945220947266
"20020606.tif",20,18.0561428070068
"20020606.tif",21,17.6684465408325
"20020606.tif",22,17.4359188079834
"20020606.tif",23,17.4636354446411
"20020606.tif",24,18.0263843536377
"20020606.tif",25,17.4314594268799
"20020606.tif",26,17.1283187866211
"20020607.tif",1,9.37169742584229
"20020607.tif",2,9.41128253936768
"20020607.tif",3,9.14663028717041
"20020607.tif",4,9.14673376083374
"20020607.tif",5,9.2562050819397
"20020607.tif",6,9.27748250961304
"20020607.tif",7,9.38598155975342
"20020607.tif",8,9.72133541107178
"20020607.tif",9,9.62731647491455
"20020607.tif",10,9.81555128097534
"20020607.tif",11,10.139799118042
"20020607.tif",12,10.063258488973
"20020607.tif",13,10.1260571479797
"20020607.tif",14,10.139799118042
"20020607.tif",15,10.0990653038025
"20020607.tif",16,10.28795337677
"20020607.tif",17,8.96465396881104
"20020607.tif",18,8.90642881393433
"20020607.tif",19,8.87587308883667
"20020607.tif",20,8.86405944824219
"20020607.tif",21,9.19163513183594
"20020607.tif",22,9.13827610015869
"20020607.tif",23,9.1322078704834
"20020607.tif",24,9.46765327453613
"20020607.tif",25,9.27377891540527
"20020607.tif",26,9.01316452026367
"20020608.tif",1,7.20839309692383
"20020608.tif",2,7.17403364181519
"20020608.tif",3,7.09746026992798
"20020608.tif",4,7.07249426841736
"20020608.tif",5,7.28720688819885
"20020608.tif",6,7.18683457374573
"20020608.tif",7,7.2068510055542
"20020608.tif",8,7.39109301567078
"20020608.tif",9,7.27318215370178
"20020608.tif",10,7.21309161186218
"20020608.tif",11,7.39414024353027
"20020608.tif",12,7.57075071334839
"20020608.tif",13,7.80020380020142
"20020608.tif",14,7.39414024353027
"20020608.tif",15,8.03719067573547
"20020608.tif",16,8.15040969848633
"20020608.tif",17,7.12336349487305
"20020608.tif",18,7.06592631340027
"20020608.tif",19,6.7419638633728
"20020608.tif",20,6.82354545593262
"20020608.tif",21,6.63631653785706
"20020608.tif",22,6.70576333999634
"20020608.tif",23,6.69110894203186
"20020608.tif",24,7.24009943008423
"20020608.tif",25,6.9616494178772
"20020608.tif",26,6.48020839691162
"20020609.tif",1,11.291485786438
"20020609.tif",2,11.3321666717529
"20020609.tif",3,11.4143676757812
"20020609.tif",4,11.6409583091736
"20020609.tif",5,11.6274690628052
"20020609.tif",6,11.8653893470764
"20020609.tif",7,11.286901473999
"20020609.tif",8,11.1436276435852
"20020609.tif",9,11.1074833869934
"20020609.tif",10,11.1861786842346
"20020609.tif",11,11.5142450332642
"20020609.tif",12,11.6896597544352
"20020609.tif",13,11.8753690719604
"20020609.tif",14,11.5142450332642
"20020609.tif",15,12.0117473602295
"20020609.tif",16,11.9830055236816
"20020609.tif",17,11.0754871368408
"20020609.tif",18,11.0053706169128
"20020609.tif",19,10.5664663314819
"20020609.tif",20,10.9500827789307
"20020609.tif",21,10.4743714332581
"20020609.tif",22,10.6866779327393
"20020609.tif",23,10.6010947227478
"20020609.tif",24,11.1916584968567
"20020609.tif",25,10.843822479248
"20020609.tif",26,10.3165035247803
"20020610.tif",1,18.4399490356445
"20020610.tif",2,18.5344944000244
"20020610.tif",3,18.6896724700928
"20020610.tif",4,18.7300615310669
"20020610.tif",5,18.8711471557617
"20020610.tif",6,19.1587953567505
"20020610.tif",7,19.0571117401123
"20020610.tif",8,19.972843170166
"20020610.tif",9,20.2586498260498
"20020610.tif",10,20.2817096710205
"20020610.tif",11,21.0578088760376
"20020610.tif",12,21.0234196980794
"20020610.tif",13,21.3904933929443
"20020610.tif",14,21.0578088760376
"20020610.tif",15,20.9143075942993
"20020610.tif",16,20.8739738464355
"20020610.tif",17,19.3058090209961
"20020610.tif",18,19.2863874435425
"20020610.tif",19,18.4432229995728
"20020610.tif",20,18.8451728820801
"20020610.tif",21,18.3032426834106
"20020610.tif",22,18.5428142547607
"20020610.tif",23,18.5315628051758
"20020610.tif",24,19.2940168380737
"20020610.tif",25,18.3766345977783
"20020610.tif",26,17.6241111755371
"20020611.tif",1,21.2230968475342
"20020611.tif",2,21.3925971984863
"20020611.tif",3,20.7908706665039
"20020611.tif",4,21.2649087905884
"20020611.tif",5,20.9253025054932
"20020611.tif",6,21.4871215820312
"20020611.tif",7,21.4387454986572
"20020611.tif",8,22.7263021469116
"20020611.tif",9,22.6451721191406
"20020611.tif",10,22.603476524353
"20020611.tif",11,23.2424917221069
"20020611.tif",12,23.1249198913574
"20020611.tif",13,23.3528861999512
"20020611.tif",14,23.2424917221069
"20020611.tif",15,23.1884422302246
"20020611.tif",16,23.4871082305908
"20020611.tif",17,21.6132984161377
"20020611.tif",18,21.7408685684204
"20020611.tif",19,20.7794132232666
"20020611.tif",20,20.937557220459
"20020611.tif",21,21.81955909729
"20020611.tif",22,21.6648044586182
"20020611.tif",23,21.3259334564209
"20020611.tif",24,22.3020753860474
"20020611.tif",25,21.257080078125
"20020611.tif",26,20.9602298736572
"20020612.tif",1,18.492561340332
"20020612.tif",2,18.5550994873047
"20020612.tif",3,18.265718460083
"20020612.tif",4,18.3965091705322
"20020612.tif",5,18.4312686920166
"20020612.tif",6,18.8288173675537
"20020612.tif",7,18.7910633087158
"20020612.tif",8,19.7978353500366
"20020612.tif",9,20.041955947876
"20020612.tif",10,19.9975357055664
"20020612.tif",11,20.2282934188843
"20020612.tif",12,20.0644976298014
"20020612.tif",13,20.1211061477661
"20020612.tif",14,20.2282934188843
"20020612.tif",15,20.0581130981445
"20020612.tif",16,20.3793201446533
"20020612.tif",17,19.8206634521484
"20020612.tif",18,19.6972398757935
"20020612.tif",19,18.9308843612671
"20020612.tif",20,19.2825317382812
"20020612.tif",21,17.9103097915649
"20020612.tif",22,18.0577201843262
