"date","city_num","pm25"
"20091201.tif",1,7.02128934860229
"20091201.tif",2,6.85123062133789
"20091201.tif",3,7.35845804214478
"20091201.tif",4,7.4206748008728
"20091201.tif",5,7.52127146720886
"20091201.tif",6,7.70416808128357
"20091201.tif",7,7.62454557418823
"20091201.tif",8,7.6641001701355
"20091201.tif",9,7.72267842292786
"20091201.tif",10,7.6321177482605
"20091201.tif",11,7.55035400390625
"20091201.tif",12,7.50702555974325
"20091201.tif",13,7.4370710849762
"20091201.tif",14,7.55035400390625
"20091201.tif",15,7.57199048995972
"20091201.tif",16,7.7236123085022
"20091201.tif",17,7.12232398986816
"20091201.tif",18,6.96648025512695
"20091201.tif",19,7.09804701805115
"20091201.tif",20,7.40129947662354
"20091201.tif",21,7.15095496177673
"20091201.tif",22,7.12401342391968
"20091201.tif",23,7.02758407592773
"20091201.tif",24,7.28724789619446
"20091201.tif",25,6.97936868667603
"20091201.tif",26,7.02580881118774
"20091202.tif",1,5.68725538253784
"20091202.tif",2,5.67900943756104
"20091202.tif",3,5.652259349823
"20091202.tif",4,5.65797710418701
"20091202.tif",5,5.76843190193176
"20091202.tif",6,5.88644051551819
"20091202.tif",7,5.94859075546265
"20091202.tif",8,5.99198746681213
"20091202.tif",9,5.97444486618042
"20091202.tif",10,6.00887823104858
"20091202.tif",11,5.87535214424133
"20091202.tif",12,5.80368375778198
"20091202.tif",13,5.70711207389832
"20091202.tif",14,5.87535214424133
"20091202.tif",15,5.66980242729187
"20091202.tif",16,5.67925786972046
"20091202.tif",17,5.27685880661011
"20091202.tif",18,5.2335159778595
"20091202.tif",19,5.30576205253601
"20091202.tif",20,5.45738315582275
"20091202.tif",21,5.3247549533844
"20091202.tif",22,5.27510070800781
"20091202.tif",23,5.28180360794067
"20091202.tif",24,5.61041855812073
"20091202.tif",25,5.41696405410767
"20091202.tif",26,5.01996517181396
"20091203.tif",1,4.05947637557983
"20091203.tif",2,4.00334739685059
"20091203.tif",3,4.03324317932129
"20091203.tif",4,3.9911984205246
"20091203.tif",5,4.09129667282104
"20091203.tif",6,4.12330913543701
"20091203.tif",7,4.24865865707397
