"date","city_num","pm25"
2003-11-24,1,10.709566116333
2003-11-24,2,10.9583253860474
2003-11-24,3,10.2375507354736
2003-11-24,4,11.351589679718
2003-11-24,5,10.9081845283508
2003-11-24,6,10.7675404548645
2003-11-24,7,10.6046876907349
2003-11-24,8,10.9769930839539
2003-11-24,9,10.6986966133118
2003-11-24,10,10.6404027938843
2003-11-24,11,10.3193831443787
2003-11-24,12,9.96550019582113
2003-11-24,13,9.57104063034058
2003-11-24,14,10.3193831443787
2003-11-24,15,9.34350919723511
2003-11-24,16,9.42928409576416
2003-11-24,17,10.0974807739258
2003-11-24,18,10.1665830612183
2003-11-24,19,10.2350974082947
2003-11-24,20,9.87936878204346
2003-11-24,21,9.58395004272461
2003-11-24,22,9.39870452880859
2003-11-24,23,9.31602907180786
2003-11-24,24,9.26326751708984
2003-11-24,25,9.50791931152344
2003-11-24,26,9.22306823730469
2003-11-25,1,9.57647609710693
2003-11-25,2,9.65587520599365
2003-11-25,3,9.44130229949951
2003-11-25,4,9.92750549316406
2003-11-25,5,9.54794216156006
2003-11-25,6,9.28673362731934
2003-11-25,7,9.17671394348145
2003-11-25,8,8.77635669708252
2003-11-25,9,8.51612281799316
2003-11-25,10,8.46618938446045
2003-11-25,11,8.3083610534668
2003-11-25,12,8.09208106994629
2003-11-25,13,7.85490274429321
2003-11-25,14,8.3083610534668
2003-11-25,15,8.03453493118286
2003-11-25,16,8.40954875946045
2003-11-25,17,9.14597225189209
2003-11-25,18,9.22208833694458
2003-11-25,19,9.77384853363037
2003-11-25,20,9.18708801269531
2003-11-25,21,8.52968597412109
2003-11-25,22,8.38254833221436
2003-11-25,23,8.16894197463989
2003-11-25,24,8.31165790557861
2003-11-25,25,8.41914463043213
2003-11-25,26,8.91575145721436
2003-11-26,1,19.1732788085938
2003-11-26,2,19.4629020690918
2003-11-26,3,18.2395133972168
2003-11-26,4,20.4026613235474
2003-11-26,5,19.5533180236816
2003-11-26,6,18.9164390563965
2003-11-26,7,19.1457004547119
2003-11-26,8,19.9412994384766
2003-11-26,9,19.6025667190552
2003-11-26,10,19.6245050430298
2003-11-26,11,19.2473335266113
2003-11-26,12,18.6211751302083
2003-11-26,13,17.9709577560425
2003-11-26,14,19.2473335266113
2003-11-26,15,17.7200469970703
2003-11-26,16,18.0712356567383
2003-11-26,17,18.771390914917
2003-11-26,18,18.9506502151489
2003-11-26,19,19.1475143432617
2003-11-26,20,18.431188583374
2003-11-26,21,19.8243227005005
2003-11-26,22,19.1529674530029
2003-11-26,23,18.4582405090332
2003-11-26,24,18.3006086349487
2003-11-26,25,18.8120059967041
2003-11-26,26,19.3110961914062
2003-11-27,1,22.0341148376465
2003-11-27,2,22.4887561798096
2003-11-27,3,21.6330604553223
2003-11-27,4,23.5960149765015
2003-11-27,5,23.0308256149292
2003-11-27,6,22.210560798645
2003-11-27,7,23.3438110351562
2003-11-27,8,25.0092039108276
2003-11-27,9,24.7078876495361
2003-11-27,10,25.4208145141602
2003-11-27,11,25.0028295516968
2003-11-27,12,23.8942375183105
2003-11-27,13,22.6409950256348
2003-11-27,14,25.0028295516968
2003-11-27,15,22.0200538635254
2003-11-27,16,22.3630542755127
2003-11-27,17,22.1563911437988
2003-11-27,18,22.2780647277832
2003-11-27,19,22.7691946029663
2003-11-27,20,21.5234909057617
2003-11-27,21,23.1892318725586
2003-11-27,22,22.1547336578369
2003-11-27,23,21.799786567688
2003-11-27,24,21.204137802124
2003-11-27,25,21.5198726654053
2003-11-27,26,22.7968482971191
2003-11-28,1,7.56652736663818
2003-11-28,2,7.72324323654175
2003-11-28,3,7.31116104125977
2003-11-28,4,7.83271646499634
2003-11-28,5,7.6062216758728
2003-11-28,6,7.44117379188538
2003-11-28,7,7.33771896362305
2003-11-28,8,7.38398456573486
2003-11-28,9,7.19366765022278
2003-11-28,10,7.3372278213501
2003-11-28,11,7.24121975898743
2003-11-28,12,7.04358927408854
2003-11-28,13,6.80606818199158
2003-11-28,14,7.24121975898743
2003-11-28,15,6.70047569274902
2003-11-28,16,6.75262308120728
2003-11-28,17,7.31592750549316
2003-11-28,18,7.40449619293213
2003-11-28,19,7.66099262237549
2003-11-28,20,7.31623077392578
2003-11-28,21,7.5068564414978
2003-11-28,22,7.4421854019165
2003-11-28,23,7.2890830039978
2003-11-28,24,7.27700996398926
2003-11-28,25,7.4733247756958
2003-11-28,26,7.35678863525391
2003-11-29,1,7.10506248474121
2003-11-29,2,7.17800092697144
2003-11-29,3,7.09833860397339
2003-11-29,4,7.1200156211853
2003-11-29,5,6.92303013801575
2003-11-29,6,6.97943902015686
2003-11-29,7,6.98046731948853
2003-11-29,8,7.28012728691101
2003-11-29,9,7.04998469352722
2003-11-29,10,7.21028542518616
2003-11-29,11,7.2122015953064
2003-11-29,12,7.07878557840983
2003-11-29,13,6.88963031768799
2003-11-29,14,7.2122015953064
2003-11-29,15,7.01343607902527
2003-11-29,16,7.21491861343384
2003-11-29,17,6.86789226531982
2003-11-29,18,6.9344334602356
2003-11-29,19,7.12406587600708
2003-11-29,20,6.99902153015137
2003-11-29,21,7.17240357398987
2003-11-29,22,6.87982082366943
2003-11-29,23,6.76428318023682
2003-11-29,24,6.87098145484924
2003-11-29,25,6.81769609451294
2003-11-29,26,6.72066640853882
2003-11-30,1,8.04040813446045
2003-11-30,2,8.0086555480957
2003-11-30,3,7.6173849105835
2003-11-30,4,8.53964042663574
2003-11-30,5,8.18423748016357
2003-11-30,6,8.04200410842896
2003-11-30,7,7.97856903076172
2003-11-30,8,8.61776781082153
2003-11-30,9,8.5258355140686
2003-11-30,10,8.37676811218262
2003-11-30,11,8.04264235496521
2003-11-30,12,7.77807299296061
2003-11-30,13,7.48472881317139
2003-11-30,14,8.04264235496521
2003-11-30,15,7.57251954078674
2003-11-30,16,7.89610481262207
2003-11-30,17,8.6118335723877
2003-11-30,18,8.76677560806274
2003-11-30,19,8.98106908798218
2003-11-30,20,8.11294746398926
2003-11-30,21,9.00776481628418
2003-11-30,22,8.6531457901001
2003-11-30,23,7.9038417339325
2003-11-30,24,7.77217531204224
2003-11-30,25,8.01696014404297
2003-11-30,26,8.08184051513672
2003-12-01,1,7.404625415802
2003-12-01,2,7.31019020080566
2003-12-01,3,7.24801874160767
2003-12-01,4,7.7228672504425
2003-12-01,5,7.34270334243774
2003-12-01,6,7.28164935112
2003-12-01,7,7.60896444320679
2003-12-01,8,7.73514080047607
2003-12-01,9,7.6927330493927
2003-12-01,10,7.76265478134155
2003-12-01,11,7.53184175491333
2003-12-01,12,7.10008080800374
2003-12-01,13,6.68671655654907
2003-12-01,14,7.53184175491333
2003-12-01,15,6.48660850524902
2003-12-01,16,6.73665809631348
2003-12-01,17,6.87433481216431
2003-12-01,18,6.82607579231262
2003-12-01,19,6.7734317779541
2003-12-01,20,6.77242612838745
2003-12-01,21,7.07773447036743
2003-12-01,22,7.00133037567139
2003-12-01,23,6.71568870544434
2003-12-01,24,6.69416761398315
2003-12-01,25,6.89823246002197
2003-12-01,26,6.66180467605591
2003-12-02,1,7.06976461410522
2003-12-02,2,7.00713968276978
2003-12-02,3,6.7709264755249
2003-12-02,4,7.43887567520142
2003-12-02,5,7.10430598258972
2003-12-02,6,7.09672355651855
2003-12-02,7,7.14716672897339
2003-12-02,8,7.34367847442627
